order_id,customer_id,order_date,amount,category,channel,state
3854,10829,2024-04-06,571.44,Home,Organic,UP
5022,11064,2024-04-06,915.67,Accessories,Paid,GJ
4997,11058,2024-04-06,299.6,Home,Organic,WB
1692,10372,2024-04-06,324.18,Electronics,Social,KL
4692,10990,2024-04-06,884.14,Home,Paid,UP
4735,11001,2024-04-06,1619.06,Accessories,Referral,TN
4450,10940,2024-04-06,816.77,Electronics,Paid,TN
2664,10571,2024-04-06,1134.36,Fashion,Paid,GJ
254,10060,2024-04-06,1156.07,Home,Social,UP
1121,10255,2024-04-06,736.68,Home,Organic,TN
1055,10241,2024-04-07,634.28,Fashion,Social,TN
719,10152,2024-04-07,762.4,Home,Social,TN
4361,10927,2024-04-07,253.86,Electronics,Organic,WB
4088,10869,2024-04-07,426.92,Home,Paid,GJ
2225,10478,2024-04-07,597.11,Grocery,Organic,TN
5150,11094,2024-04-07,210.62,Home,Paid,UP
4980,11054,2024-04-07,1361.14,Electronics,Referral,UP
2553,10549,2024-04-07,860.26,Beauty,Social,DL
1989,10434,2024-04-07,624.38,Grocery,Referral,DL
1092,10249,2024-04-07,2068.89,Accessories,Paid,GJ
5356,11137,2024-04-07,420.86,Fashion,Paid,KA
3975,10851,2024-04-07,544.34,Grocery,Organic,GJ
4981,11054,2024-04-08,1027.58,Home,Organic,RJ
4310,10916,2024-04-08,318.38,Fashion,Referral,TN
2970,10633,2024-04-08,532.67,Fashion,Paid,KA
573,10124,2024-04-08,611.18,Fashion,Paid,UP
4953,11048,2024-04-08,778.32,Grocery,Social,MH
2489,10536,2024-04-08,1522.89,Home,Organic,TN
2585,10555,2024-04-08,1243.09,Fashion,Referral,TS
3431,10742,2024-04-08,1308.6,Fashion,Paid,TS
688,10147,2024-04-08,196.43,Fashion,Paid,TS
3602,10778,2024-04-08,639.36,Accessories,Organic,GJ
5084,11078,2024-04-09,644.68,Grocery,Organic,DL
3247,10700,2024-04-09,498.15,Beauty,Organic,TN
3354,10724,2024-04-09,462.8,Home,Social,DL
3911,10840,2024-04-09,672.56,Home,Paid,KA
3630,10783,2024-04-09,251.26,Grocery,Organic,MH
3625,10782,2024-04-09,427.48,Accessories,Organic,UP
1885,10414,2024-04-09,262.95,Home,Referral,UP
4978,11054,2024-04-09,1066.95,Beauty,Organic,KA
128,10032,2024-04-09,680.15,Accessories,Organic,GJ
523,10114,2024-04-09,388.61,Fashion,Organic,KA
124,10030,2024-04-09,927.9,Home,Referral,KA
3569,10770,2024-04-09,380.11,Accessories,Paid,RJ
2196,10472,2024-04-10,813.02,Fashion,Organic,TN
4542,10961,2024-04-10,895.24,Electronics,Social,TN
5083,11078,2024-04-10,540.4,Home,Paid,DL
3936,10844,2024-04-10,1175.92,Home,Paid,DL
487,10106,2024-04-10,279.98,Home,Organic,UP
3024,10644,2024-04-10,502.27,Fashion,Social,KL
749,10162,2024-04-10,728.4,Home,Social,DL
4487,10947,2024-04-10,293.39,Home,Social,WB
1292,10296,2024-04-11,480.59,Electronics,Organic,KA
4845,11024,2024-04-11,835.27,Fashion,Paid,UP
4909,11039,2024-04-11,611.29,Grocery,Organic,GJ
3697,10797,2024-04-11,1075.18,Home,Organic,TS
1054,10241,2024-04-11,451.11,Home,Paid,DL
5096,11080,2024-04-11,166.79,Home,Paid,UP
2140,10462,2024-04-11,523.84,Grocery,Social,UP
1752,10385,2024-04-11,1024.34,Fashion,Referral,DL
2983,10635,2024-04-11,1874.45,Electronics,Social,GJ
1416,10318,2024-04-12,247.9,Accessories,Social,KL
3541,10763,2024-04-12,637.79,Electronics,Organic,KA
1776,10389,2024-04-12,628.95,Grocery,Paid,DL
4952,11048,2024-04-12,1992.85,Fashion,Organic,GJ
999,10228,2024-04-12,506.08,Electronics,Organic,TN
2029,10442,2024-04-12,466.59,Fashion,Social,TS
3525,10761,2024-04-12,376.67,Electronics,Organic,TN
3148,10675,2024-04-12,482.58,Home,Paid,WB
1548,10342,2024-04-12,668.3,Electronics,Organic,GJ
1105,10251,2024-04-12,887.54,Beauty,Social,UP
4915,11040,2024-04-12,1359.63,Electronics,Organic,TN
4996,11058,2024-04-13,541.85,Beauty,Paid,UP
4023,10858,2024-04-13,908.81,Fashion,Organic,DL
594,10127,2024-04-13,325.28,Electronics,Organic,KA
898,10202,2024-04-13,658.42,Fashion,Referral,UP
3902,10838,2024-04-13,1894.23,Electronics,Referral,TN
4814,11018,2024-04-13,407.82,Grocery,Social,TS
4739,11002,2024-04-13,298.79,Accessories,Social,RJ
5312,11128,2024-04-13,509.2,Grocery,Social,KA
951,10217,2024-04-14,100.0,Accessories,Social,MH
3363,10725,2024-04-14,702.5,Grocery,Paid,GJ
1828,10401,2024-04-14,853.4,Home,Paid,DL
1571,10347,2024-04-14,813.73,Fashion,Referral,MH
685,10146,2024-04-14,810.11,Home,Paid,MH
2078,10450,2024-04-14,1359.75,Fashion,Referral,KL
3487,10753,2024-04-14,770.84,Fashion,Paid,DL
635,10137,2024-04-14,1104.35,Grocery,Paid,UP
301,10069,2024-04-14,1709.86,Home,Organic,KL
1621,10357,2024-04-14,707.93,Home,Paid,KL
414,10092,2024-04-14,472.49,Accessories,Paid,GJ
1982,10433,2024-04-14,474.68,Accessories,Social,UP
1422,10319,2024-04-14,541.29,Beauty,Social,DL
430,10096,2024-04-14,647.11,Beauty,Paid,KA
4923,11042,2024-04-14,586.48,Fashion,Referral,WB
5169,11097,2024-04-15,1000.56,Beauty,Referral,GJ
325,10074,2024-04-15,650.48,Home,Organic,UP
2797,10596,2024-04-15,1463.6,Fashion,Organic,KA
1130,10258,2024-04-15,832.95,Fashion,Paid,TS
2713,10580,2024-04-15,735.94,Home,Social,MH
4013,10856,2024-04-15,155.55,Electronics,Paid,WB
3234,10698,2024-04-15,401.23,Fashion,Social,DL
4979,11054,2024-04-15,1472.92,Grocery,Referral,WB
574,10124,2024-04-15,1386.37,Fashion,Paid,UP
1148,10262,2024-04-15,195.27,Grocery,Paid,TN
1791,10392,2024-04-15,419.97,Home,Organic,TN
4749,11004,2024-04-15,550.32,Accessories,Paid,WB
660,10142,2024-04-16,545.26,Beauty,Organic,MH
884,10197,2024-04-16,1572.15,Electronics,Organic,DL
1884,10414,2024-04-16,441.14,Grocery,Paid,GJ
727,10154,2024-04-16,1017.41,Fashion,Organic,TN
4740,11002,2024-04-16,764.74,Home,Organic,WB
4404,10935,2024-04-16,377.35,Fashion,Paid,WB
302,10069,2024-04-16,765.83,Fashion,Organic,KL
1543,10341,2024-04-16,832.43,Fashion,Organic,UP
3485,10752,2024-04-16,1846.99,Fashion,Referral,KL
3661,10790,2024-04-16,1590.96,Accessories,Paid,RJ
3869,10833,2024-04-16,614.45,Grocery,Organic,TN
4150,10882,2024-04-16,572.5,Home,Paid,UP
3947,10846,2024-04-16,301.87,Beauty,Organic,MH
3949,10846,2024-04-16,311.85,Accessories,Organic,DL
2401,10516,2024-04-16,707.88,Home,Organic,KA
4571,10967,2024-04-17,841.86,Grocery,Organic,MH
4815,11018,2024-04-17,461.85,Fashion,Organic,UP
488,10106,2024-04-17,557.77,Home,Organic,KL
689,10147,2024-04-17,157.13,Fashion,Organic,TN
1188,10272,2024-04-17,508.98,Beauty,Organic,MH
5107,11083,2024-04-17,653.16,Electronics,Organic,MH
1811,10398,2024-04-17,828.58,Grocery,Organic,KL
1395,10315,2024-04-17,1037.25,Accessories,Organic,WB
4134,10880,2024-04-17,704.0,Fashion,Organic,KL
1655,10365,2024-04-17,615.07,Grocery,Organic,WB
1958,10429,2024-04-17,1183.03,Beauty,Organic,TN
2264,10488,2024-04-18,300.71,Fashion,Paid,WB
4738,11002,2024-04-18,850.9,Electronics,Organic,WB
9,10003,2024-04-18,243.88,Fashion,Paid,UP
5298,11123,2024-04-18,1757.32,Beauty,Paid,MH
3596,10777,2024-04-18,633.57,Accessories,Organic,TN
1030,10235,2024-04-18,1697.24,Electronics,Paid,WB
3235,10698,2024-04-18,788.59,Fashion,Organic,WB
5423,11148,2024-04-18,155.22,Grocery,Organic,MH
3836,10824,2024-04-18,700.79,Fashion,Organic,RJ
5276,11118,2024-04-18,658.09,Grocery,Referral,KL
486,10106,2024-04-18,871.57,Electronics,Organic,UP
2487,10536,2024-04-18,713.72,Home,Organic,TN
4188,10892,2024-04-18,523.89,Accessories,Paid,DL
670,10143,2024-04-19,1016.89,Home,Organic,GJ
912,10206,2024-04-19,1069.01,Electronics,Organic,UP
960,10219,2024-04-19,322.5,Grocery,Organic,GJ
4741,11002,2024-04-19,254.81,Electronics,Referral,TS
4922,11042,2024-04-19,816.83,Fashion,Organic,MH
669,10143,2024-04-19,349.3,Grocery,Paid,GJ
4187,10892,2024-04-19,421.42,Accessories,Paid,GJ
5357,11137,2024-04-19,988.6,Accessories,Paid,TS
1946,10426,2024-04-19,206.52,Home,Organic,RJ
1147,10262,2024-04-19,1570.55,Fashion,Social,GJ
5469,11158,2024-04-19,560.79,Fashion,Organic,DL
1665,10366,2024-04-19,383.35,Accessories,Organic,KA
1239,10285,2024-04-20,1064.5,Grocery,Organic,WB
3958,10848,2024-04-20,409.76,Fashion,Organic,TN
3698,10797,2024-04-20,326.57,Grocery,Organic,DL
1876,10412,2024-04-20,574.81,Electronics,Paid,WB
3825,10821,2024-04-20,599.41,Electronics,Organic,GJ
5385,11142,2024-04-20,1455.0,Home,Paid,KL
3603,10778,2024-04-20,483.01,Electronics,Organic,TN
1620,10357,2024-04-20,488.39,Grocery,Paid,KL
3004,10639,2024-04-20,670.12,Grocery,Organic,DL
149,10037,2024-04-20,333.3,Fashion,Paid,GJ
632,10135,2024-04-20,1229.75,Beauty,Social,MH
4006,10854,2024-04-21,221.86,Fashion,Referral,TS
5375,11141,2024-04-21,584.56,Fashion,Organic,TN
830,10184,2024-04-21,438.48,Electronics,Paid,MH
2889,10616,2024-04-21,782.23,Home,Organic,RJ
458,10102,2024-04-21,569.41,Home,Referral,KA
313,10072,2024-04-21,570.74,Fashion,Organic,GJ
1421,10319,2024-04-21,558.3,Home,Paid,TS
2857,10609,2024-04-21,4937.04,Electronics,Paid,KL
1617,10356,2024-04-21,1000.99,Home,Organic,GJ
769,10169,2024-04-22,366.4,Grocery,Referral,DL
3332,10718,2024-04-22,744.03,Electronics,Social,DL
1053,10241,2024-04-22,971.54,Grocery,Referral,UP
1542,10341,2024-04-22,294.96,Accessories,Organic,DL
4822,11020,2024-04-22,1739.63,Fashion,Paid,RJ
4341,10924,2024-04-22,1272.85,Home,Paid,GJ
1192,10273,2024-04-22,901.12,Fashion,Social,UP
2577,10553,2024-04-22,797.46,Accessories,Organic,GJ
4862,11028,2024-04-23,547.0,Home,Organic,UP
3892,10836,2024-04-23,1301.46,Fashion,Paid,RJ
3300,10712,2024-04-23,1104.48,Fashion,Social,RJ
5541,11173,2024-04-23,217.37,Home,Social,TN
2211,10474,2024-04-23,858.9,Home,Referral,GJ
4033,10861,2024-04-23,497.15,Fashion,Paid,RJ
5386,11142,2024-04-23,622.86,Beauty,Paid,RJ
1754,10385,2024-04-23,1418.48,Fashion,Organic,GJ
4299,10914,2024-04-23,749.39,Beauty,Paid,KL
3320,10716,2024-04-23,2107.86,Fashion,Paid,TN
4934,11044,2024-04-23,918.04,Fashion,Organic,DL
4591,10971,2024-04-23,1160.85,Home,Paid,TN
2758,10590,2024-04-23,3013.64,Home,Organic,KA
659,10142,2024-04-23,933.35,Accessories,Paid,KA
3476,10750,2024-04-23,1205.65,Grocery,Referral,UP
720,10152,2024-04-23,373.03,Fashion,Paid,RJ
2154,10466,2024-04-23,645.05,Fashion,Social,GJ
4497,10949,2024-04-24,1273.19,Fashion,Organic,KA
4889,11035,2024-04-24,1530.03,Grocery,Social,TS
326,10074,2024-04-24,558.97,Home,Organic,MH
5151,11094,2024-04-24,491.44,Electronics,Organic,RJ
1480,10328,2024-04-24,990.72,Home,Organic,WB
4353,10926,2024-04-24,709.61,Fashion,Paid,DL
3948,10846,2024-04-24,765.92,Home,Organic,KA
4298,10914,2024-04-24,793.79,Electronics,Paid,UP
2291,10494,2024-04-24,571.6,Grocery,Organic,WB
4418,10936,2024-04-24,461.97,Fashion,Organic,RJ
180,10042,2024-04-24,906.35,Accessories,Organic,KA
3327,10717,2024-04-24,737.09,Fashion,Social,WB
2191,10471,2024-04-24,1751.98,Accessories,Paid,RJ
5398,11143,2024-04-24,1001.97,Fashion,Organic,MH
3656,10789,2024-04-24,689.01,Home,Referral,GJ
3267,10705,2024-04-24,1048.83,Fashion,Social,DL
472,10104,2024-04-24,594.4,Grocery,Organic,TN
4479,10946,2024-04-24,1025.64,Home,Paid,MH
2488,10536,2024-04-24,807.9,Beauty,Organic,RJ
968,10221,2024-04-24,1140.36,Fashion,Social,TS
4486,10947,2024-04-24,309.8,Home,Organic,KL
4644,10981,2024-04-24,430.0,Accessories,Referral,DL
3837,10824,2024-04-24,849.25,Home,Paid,TS
2337,10505,2024-04-24,1946.87,Fashion,Organic,RJ
3615,10780,2024-04-25,1077.66,Electronics,Referral,KA
312,10072,2024-04-25,536.21,Grocery,Paid,RJ
2447,10525,2024-04-25,264.62,Electronics,Paid,UP
2515,10542,2024-04-25,297.06,Fashion,Social,TN
1555,10345,2024-04-25,703.61,Beauty,Social,DL
1104,10251,2024-04-25,904.83,Home,Referral,RJ
5149,11094,2024-04-25,293.29,Home,Organic,UP
5297,11123,2024-04-25,716.95,Grocery,Social,WB
4452,10940,2024-04-25,294.16,Accessories,Organic,GJ
4099,10871,2024-04-25,3124.15,Fashion,Paid,GJ
3822,10819,2024-04-25,688.79,Electronics,Referral,KA
5459,11156,2024-04-25,902.98,Fashion,Referral,GJ
5532,11171,2024-04-26,907.15,Grocery,Organic,GJ
2062,10447,2024-04-26,465.28,Fashion,Social,WB
1883,10414,2024-04-26,580.24,Electronics,Organic,TN
5518,11168,2024-04-26,431.05,Fashion,Organic,UP
3403,10734,2024-04-26,1118.61,Electronics,Organic,KL
210,10051,2024-04-26,1234.0,Fashion,Organic,RJ
222,10053,2024-04-26,898.39,Fashion,Paid,TN
2251,10485,2024-04-26,911.65,Home,Organic,GJ
3410,10736,2024-04-26,2209.45,Fashion,Referral,MH
5215,11108,2024-04-26,228.31,Home,Organic,KA
350,10077,2024-04-26,799.43,Fashion,Organic,WB
361,10080,2024-04-26,918.11,Fashion,Paid,KA
362,10080,2024-04-26,1000.58,Home,Organic,DL
3464,10748,2024-04-26,1482.09,Accessories,Organic,KA
372,10082,2024-04-26,837.83,Accessories,Organic,WB
4375,10930,2024-04-26,100.0,Electronics,Organic,MH
4113,10874,2024-04-27,473.28,Grocery,Social,UP
5656,11198,2024-04-27,1367.01,Home,Organic,MH
5666,11199,2024-04-27,1511.82,Electronics,Organic,DL
4253,10905,2024-04-27,470.81,Grocery,Paid,TN
2423,10521,2024-04-27,582.19,Electronics,Paid,WB
3283,10708,2024-04-27,489.18,Electronics,Social,WB
4987,11055,2024-04-27,299.98,Fashion,Social,KL
728,10154,2024-04-27,740.9,Electronics,Organic,TS
5533,11171,2024-04-27,680.5,Fashion,Organic,TN
4580,10969,2024-04-27,1445.01,Accessories,Organic,WB
5163,11096,2024-04-27,397.01,Home,Paid,RJ
2600,10557,2024-04-27,567.24,Fashion,Organic,RJ
62,10018,2024-04-27,632.57,Fashion,Paid,DL
5200,11106,2024-04-27,670.54,Home,Organic,WB
4990,11056,2024-04-27,830.47,Home,Organic,TN
4890,11035,2024-04-27,705.13,Accessories,Organic,TN
1812,10398,2024-04-28,536.79,Electronics,Organic,RJ
5178,11102,2024-04-28,1700.59,Beauty,Paid,MH
883,10197,2024-04-28,1170.25,Beauty,Paid,KL
3187,10685,2024-04-28,894.62,Electronics,Referral,MH
4636,10980,2024-04-28,545.7,Fashion,Paid,GJ
1795,10393,2024-04-28,377.86,Home,Social,TN
349,10077,2024-04-28,181.22,Beauty,Referral,TN
2429,10522,2024-04-28,159.88,Electronics,Paid,MH
985,10225,2024-04-28,469.24,Electronics,Social,GJ
1850,10405,2024-04-28,1460.06,Accessories,Organic,RJ
2643,10566,2024-04-28,613.86,Electronics,Organic,DL
4914,11040,2024-04-29,926.7,Grocery,Organic,TN
2882,10613,2024-04-29,1190.93,Grocery,Social,TN
4265,10907,2024-04-29,213.34,Fashion,Referral,UP
4140,10881,2024-04-29,356.08,Electronics,Organic,TS
1757,10386,2024-04-29,513.37,Grocery,Paid,DL
3662,10790,2024-04-29,994.39,Home,Organic,KL
2941,10627,2024-04-29,100.0,Accessories,Organic,RJ
5181,11103,2024-04-29,1210.49,Grocery,Referral,KL
431,10096,2024-04-29,428.21,Grocery,Organic,KL
4417,10936,2024-04-29,836.91,Beauty,Organic,TN
4114,10874,2024-04-29,785.0,Fashion,Paid,KL
1552,10343,2024-04-29,759.41,Grocery,Organic,WB
3259,10704,2024-04-29,659.64,Electronics,Paid,GJ
4156,10884,2024-04-30,662.8,Accessories,Paid,MH
3870,10833,2024-04-30,388.56,Fashion,Paid,TS
8,10003,2024-04-30,393.5,Grocery,Social,TS
1491,10330,2024-04-30,656.54,Home,Paid,WB
4831,11022,2024-04-30,382.56,Accessories,Paid,UP
2350,10506,2024-04-30,1177.72,Electronics,Organic,DL
2683,10574,2024-04-30,289.7,Accessories,Paid,MH
2887,10615,2024-04-30,940.15,Grocery,Paid,UP
584,10126,2024-04-30,1410.55,Beauty,Organic,WB
2098,10452,2024-04-30,986.71,Home,Organic,TS
2881,10613,2024-04-30,906.24,Grocery,Social,WB
937,10212,2024-04-30,828.41,Grocery,Referral,GJ
4564,10966,2024-04-30,559.86,Accessories,Organic,WB
2601,10557,2024-04-30,599.72,Home,Organic,GJ
3696,10797,2024-04-30,549.93,Fashion,Organic,DL
2446,10525,2024-04-30,369.93,Home,Organic,GJ
609,10130,2024-04-30,701.03,Beauty,Organic,RJ
1365,10309,2024-04-30,477.4,Fashion,Organic,GJ
5547,11174,2024-04-30,909.67,Home,Organic,WB
2141,10462,2024-04-30,511.86,Grocery,Organic,MH
1681,10370,2024-04-30,677.4,Grocery,Paid,KA
332,10075,2024-04-30,380.12,Accessories,Referral,RJ
1368,10310,2024-04-30,730.87,Beauty,Organic,DL
1753,10385,2024-04-30,1043.62,Electronics,Referral,KL
4151,10882,2024-05-01,507.01,Accessories,Referral,KA
3582,10772,2024-05-01,354.28,Grocery,Organic,KA
5194,11105,2024-05-01,373.82,Grocery,Referral,RJ
5659,11198,2024-05-01,626.6,Fashion,Organic,KA
3672,10793,2024-05-01,513.44,Beauty,Paid,TN
2898,10618,2024-05-01,452.86,Electronics,Social,RJ
5209,11107,2024-05-01,1007.41,Fashion,Social,RJ
1969,10431,2024-05-01,682.14,Electronics,Organic,GJ
212,10051,2024-05-01,1308.08,Accessories,Organic,DL
2745,10587,2024-05-01,1408.85,Accessories,Paid,KL
2925,10622,2024-05-02,526.69,Electronics,Social,TN
5012,11061,2024-05-02,352.04,Fashion,Paid,KL
5195,11105,2024-05-02,1253.59,Grocery,Organic,WB
5552,11176,2024-05-02,1259.08,Grocery,Referral,GJ
3801,10814,2024-05-02,315.36,Fashion,Organic,TS
4798,11014,2024-05-02,1467.66,Accessories,Organic,RJ
3260,10704,2024-05-02,643.82,Grocery,Organic,DL
4355,10926,2024-05-02,627.45,Grocery,Referral,WB
4881,11031,2024-05-02,949.4,Grocery,Organic,RJ
1637,10362,2024-05-02,762.38,Accessories,Social,WB
4877,11030,2024-05-02,979.8,Fashion,Referral,TS
3764,10806,2024-05-02,1960.3,Fashion,Organic,TS
1313,10299,2024-05-02,1077.99,Beauty,Organic,DL
2386,10513,2024-05-03,644.79,Home,Organic,KL
5567,11180,2024-05-03,926.14,Fashion,Organic,GJ
2906,10619,2024-05-03,456.85,Accessories,Paid,RJ
3712,10799,2024-05-03,169.59,Electronics,Organic,MH
3839,10824,2024-05-03,879.28,Home,Paid,KA
699,10148,2024-05-03,345.59,Fashion,Organic,TN
953,10218,2024-05-03,1004.14,Accessories,Organic,MH
3560,10768,2024-05-03,1026.38,Fashion,Paid,TS
5577,11181,2024-05-03,635.25,Accessories,Organic,RJ
3316,10715,2024-05-03,411.1,Accessories,Paid,TS
407,10091,2024-05-03,358.94,Home,Social,MH
5302,11125,2024-05-04,230.72,Electronics,Referral,KL
1314,10299,2024-05-04,994.49,Beauty,Paid,DL
1476,10327,2024-05-04,1644.25,Electronics,Social,MH
3336,10719,2024-05-04,894.27,Home,Referral,TN
5667,11199,2024-05-04,1279.42,Fashion,Referral,DL
4758,11006,2024-05-04,481.6,Fashion,Referral,UP
3149,10675,2024-05-04,1569.67,Home,Organic,TS
2265,10488,2024-05-04,232.71,Electronics,Referral,RJ
5495,11164,2024-05-04,742.6,Fashion,Organic,TS
5575,11181,2024-05-04,880.88,Fashion,Organic,KA
729,10154,2024-05-04,1698.94,Accessories,Social,GJ
969,10221,2024-05-05,2628.78,Beauty,Organic,MH
4891,11035,2024-05-05,512.62,Fashion,Paid,RJ
1598,10351,2024-05-05,557.49,Grocery,Social,UP
4386,10932,2024-05-05,586.79,Accessories,Organic,KA
879,10196,2024-05-05,552.4,Grocery,Social,WB
3780,10810,2024-05-05,1368.16,Electronics,Referral,TS
1399,10315,2024-05-05,560.96,Home,Referral,MH
3514,10759,2024-05-05,553.19,Accessories,Organic,GJ
4277,10909,2024-05-05,1997.98,Grocery,Organic,UP
1258,10289,2024-05-05,177.25,Fashion,Social,TN
1983,10433,2024-05-05,1123.31,Grocery,Social,TS
822,10182,2024-05-05,186.33,Fashion,Referral,MH
3005,10639,2024-05-05,361.04,Grocery,Organic,KL
5013,11061,2024-05-05,614.83,Electronics,Organic,GJ
3404,10734,2024-05-05,999.8,Accessories,Referral,GJ
5576,11181,2024-05-06,830.6,Grocery,Paid,KL
3647,10787,2024-05-06,899.29,Electronics,Paid,KA
3167,10681,2024-05-06,713.5,Accessories,Organic,TS
2448,10526,2024-05-06,1364.84,Beauty,Paid,RJ
1516,10335,2024-05-06,691.38,Beauty,Social,KA
1397,10315,2024-05-06,626.92,Grocery,Paid,KA
674,10144,2024-05-06,657.11,Grocery,Organic,DL
3169,10682,2024-05-06,406.75,Electronics,Organic,RJ
1954,10428,2024-05-06,760.87,Fashion,Social,RJ
2799,10596,2024-05-06,328.65,Fashion,Paid,WB
1544,10341,2024-05-06,1389.81,Fashion,Referral,TS
2454,10528,2024-05-06,389.28,Grocery,Organic,GJ
2620,10563,2024-05-06,1108.7,Beauty,Organic,TS
500,10108,2024-05-06,465.08,Home,Paid,DL
3840,10824,2024-05-06,783.36,Fashion,Social,DL
4453,10940,2024-05-06,1038.25,Electronics,Organic,GJ
1848,10404,2024-05-06,620.63,Beauty,Organic,KA
859,10193,2024-05-06,1180.59,Home,Paid,TN
1596,10351,2024-05-06,663.83,Beauty,Referral,GJ
1678,10369,2024-05-07,1353.21,Beauty,Social,MH
43,10011,2024-05-07,354.84,Accessories,Organic,RJ
5638,11194,2024-05-07,806.75,Home,Organic,WB
4366,10928,2024-05-07,717.04,Beauty,Organic,WB
5037,11068,2024-05-07,772.44,Fashion,Paid,TN
510,10111,2024-05-07,450.23,Accessories,Paid,MH
2026,10441,2024-05-07,359.16,Fashion,Paid,TN
2013,10440,2024-05-07,955.14,Accessories,Organic,TS
711,10151,2024-05-07,369.26,Accessories,Paid,KL
3412,10736,2024-05-07,559.72,Grocery,Referral,TS
1000,10228,2024-05-07,1439.97,Fashion,Organic,RJ
3394,10733,2024-05-07,933.55,Beauty,Social,UP
3597,10777,2024-05-07,1106.52,Accessories,Paid,TN
5420,11147,2024-05-07,592.04,Grocery,Organic,UP
2278,10493,2024-05-07,1091.59,Beauty,Social,KA
1886,10414,2024-05-07,368.55,Electronics,Paid,GJ
140,10034,2024-05-07,394.88,Grocery,Organic,DL
3552,10765,2024-05-07,1035.21,Beauty,Organic,KL
3074,10655,2024-05-08,1591.33,Grocery,Paid,KA
1287,10295,2024-05-08,417.25,Electronics,Organic,GJ
5235,11112,2024-05-08,1469.06,Fashion,Social,GJ
3069,10654,2024-05-08,1807.29,Electronics,Referral,DL
3236,10698,2024-05-08,701.68,Grocery,Referral,TN
1580,10348,2024-05-08,693.69,Electronics,Paid,DL
3395,10733,2024-05-08,1074.06,Electronics,Organic,MH
5073,11076,2024-05-08,1944.0,Home,Social,WB
686,10146,2024-05-08,362.15,Home,Organic,TN
5090,11079,2024-05-08,622.54,Accessories,Social,MH
3976,10851,2024-05-08,444.12,Fashion,Organic,GJ
2638,10565,2024-05-08,1004.76,Fashion,Referral,KL
1995,10435,2024-05-08,489.36,Electronics,Organic,UP
255,10060,2024-05-08,931.31,Home,Referral,KL
2079,10450,2024-05-08,1235.07,Beauty,Organic,DL
5637,11194,2024-05-08,2182.84,Home,Organic,GJ
1636,10362,2024-05-08,1339.8,Home,Organic,UP
1396,10315,2024-05-09,293.48,Fashion,Paid,GJ
5196,11105,2024-05-09,631.09,Fashion,Social,MH
3075,10655,2024-05-09,636.6,Home,Organic,RJ
4387,10932,2024-05-09,970.99,Grocery,Organic,UP
4961,11050,2024-05-09,777.32,Fashion,Referral,DL
2246,10482,2024-05-09,784.03,Fashion,Organic,GJ
1870,10410,2024-05-09,319.24,Fashion,Organic,UP
5619,11190,2024-05-09,195.92,Fashion,Paid,WB
3959,10848,2024-05-09,632.83,Home,Organic,TN
3657,10789,2024-05-09,739.02,Grocery,Referral,MH
1862,10408,2024-05-09,155.78,Electronics,Organic,MH
806,10178,2024-05-09,1836.25,Home,Organic,GJ
2317,10501,2024-05-09,461.23,Fashion,Organic,KL
2203,10473,2024-05-09,673.41,Beauty,Organic,KA
3962,10849,2024-05-09,903.55,Fashion,Paid,WB
2825,10603,2024-05-09,468.54,Beauty,Paid,KA
2726,10582,2024-05-10,1162.72,Home,Paid,WB
2783,10594,2024-05-10,950.42,Fashion,Organic,GJ
3150,10675,2024-05-10,698.03,Grocery,Paid,MH
702,10149,2024-05-10,689.24,Electronics,Referral,DL
770,10169,2024-05-10,529.01,Grocery,Organic,KA
1124,10256,2024-05-10,855.66,Fashion,Organic,DL
4766,11007,2024-05-10,2206.25,Fashion,Paid,DL
223,10053,2024-05-10,758.37,Electronics,Referral,TS
380,10084,2024-05-10,1027.78,Fashion,Social,WB
4756,11006,2024-05-10,145.51,Electronics,Organic,KA
1295,10296,2024-05-10,970.67,Fashion,Paid,MH
2582,10554,2024-05-10,740.48,Accessories,Paid,RJ
